epoch,acc,loss,val_acc,val_loss
0,0.5811,1.211596067905426,0.6265,1.1144214109420776
1,0.62815,1.0666655044555664,0.6389,1.0672828407287598
2,0.640625,1.034221114039421,0.6379,1.0499119384765625
3,0.64725,1.0148983637094497,0.6158,1.087977674293518
4,0.6587,0.9871466729879379,0.6143,1.1370841722488403
5,0.65855,0.9809767997980118,0.6351,1.0860539903640747
6,0.66545,0.9701952649354935,0.6175,1.1416718769073486
7,0.666475,0.963697697520256,0.6316,1.1140997478485108
8,0.670175,0.9541533543109894,0.6397,1.0779187249183655
9,0.67115,0.9521999128103257,0.6386,1.0687908533096313
10,0.675125,0.941887751197815,0.6244,1.126644860458374
11,0.67885,0.9355775250673294,0.6491,1.0502015562057496
12,0.6803,0.9275904697656632,0.6476,1.062977250099182
13,0.68085,0.9251757845878601,0.6199,1.1564126888275146
14,0.684375,0.9201686533927917,0.5844,1.3293131910324096
15,0.686925,0.9146268071174621,0.6209,1.1250539756774902
16,0.685325,0.9120021654605865,0.6036,1.1739240549087524
17,0.690825,0.9058978654623031,0.599,1.2452051922798157
18,0.688525,0.9075157527446747,0.585,1.2856493374824525
19,0.690775,0.9049212876558304,0.6106,1.194008336830139
20,0.689275,0.8957030599117279,0.6062,1.178062814617157
21,0.6919,0.8969066776037217,0.5771,1.344829263305664
22,0.6927,0.8924847259998322,0.6368,1.075655791091919
23,0.693625,0.8852651203155517,0.6058,1.2447934720993041
24,0.691425,0.8923264284849167,0.6232,1.1384327072143554
25,0.696,0.8903362577438354,0.6051,1.225041569328308
26,0.698825,0.8846690450191498,0.6101,1.2018697429656982
27,0.699075,0.8763955274581909,0.619,1.1495974676132201
28,0.696525,0.8838227092266083,0.5821,1.2950415807723998
29,0.698425,0.8765575876951218,0.6076,1.302331233215332
30,0.69885,0.8803916415929794,0.6168,1.2257965300559999
31,0.7016,0.8776801733493805,0.6026,1.2522751167297363
32,0.701675,0.870035620880127,0.5815,1.3966181344985962
33,0.7035,0.8659684907436371,0.582,1.4125690368652344
34,0.70235,0.874347722196579,0.6033,1.2310996885299683
35,0.702025,0.8660925887227059,0.6104,1.2080202009201049
36,0.7052,0.858018281173706,0.6019,1.280529623031616
37,0.70065,0.8706130073785782,0.5859,1.3490065986633302
38,0.703275,0.8635891376018524,0.629,1.1537390062332153
39,0.704975,0.8640429601192474,0.6369,1.1298991313934326
40,0.70525,0.8624349142074585,0.6453,1.120171001625061
41,0.705125,0.8617139005661011,0.6443,1.1130380655288696
42,0.703825,0.8606681046962738,0.6527,1.0563755066871643
43,0.70255,0.8654297082185746,0.6283,1.1511706207275392
44,0.7048,0.8569491900920868,0.6114,1.263293668937683
45,0.70815,0.8570500453472137,0.6233,1.182891040802002
46,0.7087,0.8478362477302551,0.6354,1.149249524974823
47,0.708725,0.8594257977724076,0.6199,1.1945704761505127
48,0.71025,0.8517222393751145,0.6198,1.2379863254547119
49,0.708,0.8456226475715637,0.6442,1.1344136753082275
50,0.707575,0.8500527844429017,0.5835,1.3465297019958495
51,0.712625,0.8481582384824753,0.5961,1.2895821702957153
52,0.709825,0.8509788222789765,0.5917,1.3653114854812622
53,0.710025,0.8496729237437248,0.6097,1.2339474676132203
54,0.710325,0.8516528247117996,0.5916,1.2493707913398742
55,0.709575,0.8503416007399559,0.5886,1.3259537916183473
56,0.71065,0.8458728773593902,0.6347,1.1350735812187194
57,0.712025,0.8423145026922226,0.6028,1.2930026614189147
58,0.71125,0.8440674615859985,0.615,1.2178565651893616
59,0.713375,0.8397805487394333,0.6231,1.1808448451042175
60,0.716075,0.8372554823637008,0.6296,1.1710806771278381
61,0.7169,0.8384168198347092,0.6239,1.1878034600257874
62,0.71275,0.8372015383005142,0.6368,1.1224680728912353
63,0.714925,0.8345600166320801,0.6056,1.3153051826477051
64,0.713175,0.8409070301055909,0.6482,1.094957647895813
65,0.713975,0.83574199385643,0.6191,1.1813896654129028
66,0.7138,0.8429852516412735,0.6256,1.188788728904724
67,0.713325,0.8425050024986267,0.6261,1.1904813605308533
68,0.715125,0.8339159254789352,0.6527,1.076269696331024
69,0.7123,0.849340787744522,0.6353,1.1504494225502013
70,0.713425,0.8358734911203385,0.648,1.0950991830825805
71,0.71555,0.835279521894455,0.6536,1.0681022164344787
72,0.72115,0.820383241200447,0.6501,1.0887889448165893
73,0.717975,0.8297803020715714,0.6276,1.1883273678779602
74,0.7186,0.8334462793111801,0.6136,1.2624579658508301
75,0.71655,0.8346712082386016,0.6013,1.2849172720909119
